0,1,2,3,4,5
"('ecoinvent-3.4-biosphere', '9ea11aea-7cb7-4b38-b936-a42c2a4bac97')",Ethane,Ethane,C2H6,30.07,
"('ecoinvent-3.4-biosphere', 'e5e50f39-ab65-4ed0-84c3-93707e85f4d4')",Isoprene,Isoprene,C5H8,68.12,
"('ecoinvent-3.4-biosphere', 'e5e50f39-ab65-4ed0-84c3-93707e85f4d4')",Isoprene,Isoprene,C5H8,68.12,
"('ecoinvent-3.4-biosphere', 'e5e50f39-ab65-4ed0-84c3-93707e85f4d4')",Isoprene,Isoprene,C5H8,68.12,
"('ecoinvent-3.4-biosphere', 'e36fb756-d9a7-4b07-a6cb-a1d204b4c350')",Benzo(b)fluoranthene,Benzo(b)fluoranthene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', 'e36fb756-d9a7-4b07-a6cb-a1d204b4c350')",Benzo(b)fluoranthene,Benzo(b)fluoranthene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', 'e36fb756-d9a7-4b07-a6cb-a1d204b4c350')",Benzo(b)fluoranthene,Benzo(b)fluoranthene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', 'cb16ed3f-19b5-45c6-b504-b2be562d0002')",Thorium,Thorium,Th,232.038,
"('ecoinvent-3.4-biosphere', 'cb16ed3f-19b5-45c6-b504-b2be562d0002')",Thorium,Thorium,Th,232.038,
"('ecoinvent-3.4-biosphere', 'cb16ed3f-19b5-45c6-b504-b2be562d0002')",Thorium,Thorium,Th,232.038,
"('ecoinvent-3.4-biosphere', '8b03ef98-860a-4870-a598-199cd9679f67')",Trichlorosilane,Trichlorosilane,Cl3HSi,135.45,
"('ecoinvent-3.4-biosphere', '8b03ef98-860a-4870-a598-199cd9679f67')",Trichlorosilane,Trichlorosilane,Cl3HSi,135.45,
"('ecoinvent-3.4-biosphere', '8b03ef98-860a-4870-a598-199cd9679f67')",Trichlorosilane,Trichlorosilane,Cl3HSi,135.45,
"('ecoinvent-3.4-biosphere', 'd48e95bf-3ea9-4a35-a791-d0984dcb539e')",MCPB,MCPB,C11H13ClO3,228.67,
"('ecoinvent-3.4-biosphere', 'd48e95bf-3ea9-4a35-a791-d0984dcb539e')",MCPB,MCPB,C11H13ClO3,228.67,
"('ecoinvent-3.4-biosphere', 'd48e95bf-3ea9-4a35-a791-d0984dcb539e')",MCPB,MCPB,C11H13ClO3,228.67,
"('ecoinvent-3.4-biosphere', '059e6a26-7035-4621-a360-c71c5778eec8')",2-Methyl pentane,2-Methyl pentane,C6H14,86.18,
"('ecoinvent-3.4-biosphere', '059e6a26-7035-4621-a360-c71c5778eec8')",2-Methyl pentane,2-Methyl pentane,C6H14,86.18,
"('ecoinvent-3.4-biosphere', '059e6a26-7035-4621-a360-c71c5778eec8')",2-Methyl pentane,2-Methyl pentane,C6H14,86.18,
"('ecoinvent-3.4-biosphere', '36bc473e-7f7c-4447-967d-18af3d5220bc')",Cumene,Cumene,C9H12,120.19,
"('ecoinvent-3.4-biosphere', '36bc473e-7f7c-4447-967d-18af3d5220bc')",Cumene,Cumene,C9H12,120.19,
"('ecoinvent-3.4-biosphere', '36bc473e-7f7c-4447-967d-18af3d5220bc')",Cumene,Cumene,C9H12,120.19,
"('ecoinvent-3.4-biosphere', '059d4f43-8764-4b5e-95eb-c94df9913a55')",Methyl borate,Methyl borate,C3H9BO3,103.92,
"('ecoinvent-3.4-biosphere', '059d4f43-8764-4b5e-95eb-c94df9913a55')",Methyl borate,Methyl borate,C3H9BO3,103.92,
"('ecoinvent-3.4-biosphere', '059d4f43-8764-4b5e-95eb-c94df9913a55')",Methyl borate,Methyl borate,C3H9BO3,103.92,
"('ecoinvent-3.4-biosphere', 'ed2d49f8-110d-4db4-9488-f61c349e6117')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', 'ed2d49f8-110d-4db4-9488-f61c349e6117')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', 'ed2d49f8-110d-4db4-9488-f61c349e6117')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', 'b1b1fd04-fad3-4e5d-a8ae-e15ff7fdcca5')",Propylene oxide,Propylene oxide,C3H6O,58.08,
"('ecoinvent-3.4-biosphere', 'b1b1fd04-fad3-4e5d-a8ae-e15ff7fdcca5')",Propylene oxide,Propylene oxide,C3H6O,58.08,
"('ecoinvent-3.4-biosphere', 'b1b1fd04-fad3-4e5d-a8ae-e15ff7fdcca5')",Propylene oxide,Propylene oxide,C3H6O,58.08,
"('ecoinvent-3.4-biosphere', 'e070bd24-fd16-4963-8f4d-78bb4c402400')",Tin,Tin,Sn,118.71,-1.3268575464212294e-13
"('ecoinvent-3.4-biosphere', 'e070bd24-fd16-4963-8f4d-78bb4c402400')",Tin,Tin,Sn,118.71,-1.3268575464212294e-13
"('ecoinvent-3.4-biosphere', 'e070bd24-fd16-4963-8f4d-78bb4c402400')",Tin,Tin,Sn,118.71,-1.3268575464212294e-13
"('ecoinvent-3.4-biosphere', 'b1dc1428-e198-464d-a434-a7e6d880f041')",Ethylamine,Ethylamine,C2H7N,45.08,
"('ecoinvent-3.4-biosphere', 'b1dc1428-e198-464d-a434-a7e6d880f041')",Ethylamine,Ethylamine,C2H7N,45.08,
"('ecoinvent-3.4-biosphere', 'b1dc1428-e198-464d-a434-a7e6d880f041')",Ethylamine,Ethylamine,C2H7N,45.08,
"('ecoinvent-3.4-biosphere', 'ad273394-b76d-4c19-a140-3112bdec8524')",Dipropylamine,Dipropylamine,C6H15N,101.19,
"('ecoinvent-3.4-biosphere', 'ad273394-b76d-4c19-a140-3112bdec8524')",Dipropylamine,Dipropylamine,C6H15N,101.19,
"('ecoinvent-3.4-biosphere', 'ad273394-b76d-4c19-a140-3112bdec8524')",Dipropylamine,Dipropylamine,C6H15N,101.19,
"('ecoinvent-3.4-biosphere', 'e1b4f61b-e191-4c48-852b-58b11b2245eb')",Methanol,Methanol,CH4O,32.042,
"('ecoinvent-3.4-biosphere', 'e1b4f61b-e191-4c48-852b-58b11b2245eb')",Methanol,Methanol,CH4O,32.042,
"('ecoinvent-3.4-biosphere', 'e1b4f61b-e191-4c48-852b-58b11b2245eb')",Methanol,Methanol,CH4O,32.042,
"('ecoinvent-3.4-biosphere', '5041394a-2d8f-4f9c-b399-a9f3a54ff235')",Cloransulam-methyl,Cloransulam-methyl,C15H13ClFN5O5S,429.8,
"('ecoinvent-3.4-biosphere', '5041394a-2d8f-4f9c-b399-a9f3a54ff235')",Cloransulam-methyl,Cloransulam-methyl,C15H13ClFN5O5S,429.8,
"('ecoinvent-3.4-biosphere', '5041394a-2d8f-4f9c-b399-a9f3a54ff235')",Cloransulam-methyl,Cloransulam-methyl,C15H13ClFN5O5S,429.8,
"('ecoinvent-3.4-biosphere', 'c8e91ad0-a019-492d-87d6-5885a8d1258d')",Sodium perchlorate,Sodium perchlorate,ClNaO4,122.44,
"('ecoinvent-3.4-biosphere', 'c8e91ad0-a019-492d-87d6-5885a8d1258d')",Sodium perchlorate,Sodium perchlorate,ClNaO4,122.44,
"('ecoinvent-3.4-biosphere', 'c8e91ad0-a019-492d-87d6-5885a8d1258d')",Sodium perchlorate,Sodium perchlorate,ClNaO4,122.44,
"('ecoinvent-3.4-biosphere', 'dc50265c-a1ea-49b3-97a9-fad6f1da0bd7')",3-Methyl-1-butanol,3-Methyl-1-butanol,C5H12O,88.15,
"('ecoinvent-3.4-biosphere', 'dc50265c-a1ea-49b3-97a9-fad6f1da0bd7')",3-Methyl-1-butanol,3-Methyl-1-butanol,C5H12O,88.15,
"('ecoinvent-3.4-biosphere', 'dc50265c-a1ea-49b3-97a9-fad6f1da0bd7')",3-Methyl-1-butanol,3-Methyl-1-butanol,C5H12O,88.15,
"('ecoinvent-3.4-biosphere', '2e2a9226-1d5a-4adf-aa0f-6a4b9499e8d7')",Ethylamine,Ethylamine,C2H7N,45.08,
"('ecoinvent-3.4-biosphere', '2e2a9226-1d5a-4adf-aa0f-6a4b9499e8d7')",Ethylamine,Ethylamine,C2H7N,45.08,
"('ecoinvent-3.4-biosphere', '2e2a9226-1d5a-4adf-aa0f-6a4b9499e8d7')",Ethylamine,Ethylamine,C2H7N,45.08,
"('ecoinvent-3.4-biosphere', 'cfdbc576-e8dc-44ef-bdf2-ddd7009ce57e')",m-Xylene,m-Xylene,C8H10,106.16,
"('ecoinvent-3.4-biosphere', 'cfdbc576-e8dc-44ef-bdf2-ddd7009ce57e')",m-Xylene,m-Xylene,C8H10,106.16,
"('ecoinvent-3.4-biosphere', 'cfdbc576-e8dc-44ef-bdf2-ddd7009ce57e')",m-Xylene,m-Xylene,C8H10,106.16,
"('ecoinvent-3.4-biosphere', '08b928d8-1812-4e0b-b057-4bcaaba24865')","Phenol, pentachloro-",pentachloroPhenol,C6HCl5O,266.3,
"('ecoinvent-3.4-biosphere', '08b928d8-1812-4e0b-b057-4bcaaba24865')","Phenol, pentachloro-",pentachloroPhenol,C6HCl5O,266.3,
"('ecoinvent-3.4-biosphere', '08b928d8-1812-4e0b-b057-4bcaaba24865')","Phenol, pentachloro-",pentachloroPhenol,C6HCl5O,266.3,
"('ecoinvent-3.4-biosphere', '5ca10fd5-fb77-43ad-969f-c47808244801')","Chlorosilane, trimethyl-",trimethylChlorosilane,C3H9ClSi,108.64,
"('ecoinvent-3.4-biosphere', '5ca10fd5-fb77-43ad-969f-c47808244801')","Chlorosilane, trimethyl-",trimethylChlorosilane,C3H9ClSi,108.64,
"('ecoinvent-3.4-biosphere', '5ca10fd5-fb77-43ad-969f-c47808244801')","Chlorosilane, trimethyl-",trimethylChlorosilane,C3H9ClSi,108.64,
"('ecoinvent-3.4-biosphere', '03c9b5ac-a8f1-4a10-a0a5-b01f699545d1')",Calcium hydroxide,Calcium hydroxide,CaH2O2,74.09,
"('ecoinvent-3.4-biosphere', '03c9b5ac-a8f1-4a10-a0a5-b01f699545d1')",Calcium hydroxide,Calcium hydroxide,CaH2O2,74.09,
"('ecoinvent-3.4-biosphere', '03c9b5ac-a8f1-4a10-a0a5-b01f699545d1')",Calcium hydroxide,Calcium hydroxide,CaH2O2,74.09,
"('ecoinvent-3.4-biosphere', '14b5c954-056b-4d06-8e2c-2848d85619b1')","Toluene, 2-chloro",Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', '14b5c954-056b-4d06-8e2c-2848d85619b1')","Toluene, 2-chloro",Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', '14b5c954-056b-4d06-8e2c-2848d85619b1')","Toluene, 2-chloro",Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', '5c7c5065-a636-4367-bf0a-8552609ffec7')",Dicamba,Dicamba,C8H6Cl2O3,221.03,
"('ecoinvent-3.4-biosphere', '5c7c5065-a636-4367-bf0a-8552609ffec7')",Dicamba,Dicamba,C8H6Cl2O3,221.03,
"('ecoinvent-3.4-biosphere', '5c7c5065-a636-4367-bf0a-8552609ffec7')",Dicamba,Dicamba,C8H6Cl2O3,221.03,
"('ecoinvent-3.4-biosphere', 'de333139-a26f-42de-ba1b-c7c24c2964bc')","Perchlorate, ion",Perchlorate,ClO4-,99.45,
"('ecoinvent-3.4-biosphere', 'de333139-a26f-42de-ba1b-c7c24c2964bc')","Perchlorate, ion",Perchlorate,ClO4-,99.45,
"('ecoinvent-3.4-biosphere', 'de333139-a26f-42de-ba1b-c7c24c2964bc')","Perchlorate, ion",Perchlorate,ClO4-,99.45,
"('ecoinvent-3.4-biosphere', 'd32f9dd8-9514-4c22-8c99-2e108609731f')",Bromine,Bromine,Br2,159.81,
"('ecoinvent-3.4-biosphere', 'd32f9dd8-9514-4c22-8c99-2e108609731f')",Bromine,Bromine,Br2,159.81,
"('ecoinvent-3.4-biosphere', 'd32f9dd8-9514-4c22-8c99-2e108609731f')",Bromine,Bromine,Br2,159.81,
"('ecoinvent-3.4-biosphere', '7f6cdfb5-f4ec-458f-9e57-c7e6849cfe99')","Toluene, 2-chloro",Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', '7f6cdfb5-f4ec-458f-9e57-c7e6849cfe99')","Toluene, 2-chloro",Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', '7f6cdfb5-f4ec-458f-9e57-c7e6849cfe99')","Toluene, 2-chloro",Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', '375bc95e-6596-4aa1-9716-80ff51b9da77')","Carbon dioxide, to soil or biomass stock",Carbon dioxide,CO2,44.009,
"('ecoinvent-3.4-biosphere', '375bc95e-6596-4aa1-9716-80ff51b9da77')","Carbon dioxide, to soil or biomass stock",Carbon dioxide,CO2,44.009,
"('ecoinvent-3.4-biosphere', '375bc95e-6596-4aa1-9716-80ff51b9da77')","Carbon dioxide, to soil or biomass stock",Carbon dioxide,CO2,44.009,
"('ecoinvent-3.4-biosphere', '98c66fdb-091d-46e9-a533-686f821e8f6a')",Propane,Propane,C3H8,44.1,
"('ecoinvent-3.4-biosphere', '98c66fdb-091d-46e9-a533-686f821e8f6a')",Propane,Propane,C3H8,44.1,
"('ecoinvent-3.4-biosphere', 'd5d3eed9-6834-4038-af2d-40e737574062')","Phenol, 2,4-dichloro",Phenol,C6H6O,94.11,
"('ecoinvent-3.4-biosphere', 'd5d3eed9-6834-4038-af2d-40e737574062')","Phenol, 2,4-dichloro",Phenol,C6H6O,94.11,
"('ecoinvent-3.4-biosphere', 'd5d3eed9-6834-4038-af2d-40e737574062')","Phenol, 2,4-dichloro",Phenol,C6H6O,94.11,
"('ecoinvent-3.4-biosphere', 'a5e13836-93f3-4a63-8e5e-944ac627bced')",Cesium,Cesium,Cs,132.905452,
"('ecoinvent-3.4-biosphere', 'a5e13836-93f3-4a63-8e5e-944ac627bced')",Cesium,Cesium,Cs,132.905452,
"('ecoinvent-3.4-biosphere', 'a5e13836-93f3-4a63-8e5e-944ac627bced')",Cesium,Cesium,Cs,132.905452,
"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Copper,Copper,Cu,63.55,-1.2312433333350088e-14
"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Copper,Copper,Cu,63.55,-1.2312433333350088e-14
"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Copper,Copper,Cu,63.55,-1.2312433333350088e-14
"('ecoinvent-3.4-biosphere', 'e5d0d6ea-c681-4080-ab05-5d9522c79bd1')",Toluene,Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', 'e5d0d6ea-c681-4080-ab05-5d9522c79bd1')",Toluene,Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', 'e5d0d6ea-c681-4080-ab05-5d9522c79bd1')",Toluene,Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', 'a72e7983-329f-4fb7-9b05-77efe97717e4')",Imazapyr,Imazapyr,C13H15N3O3,261.28,
"('ecoinvent-3.4-biosphere', 'a72e7983-329f-4fb7-9b05-77efe97717e4')",Imazapyr,Imazapyr,C13H15N3O3,261.28,
"('ecoinvent-3.4-biosphere', 'a72e7983-329f-4fb7-9b05-77efe97717e4')",Imazapyr,Imazapyr,C13H15N3O3,261.28,
"('ecoinvent-3.4-biosphere', '9b7e5cbf-e1eb-420d-ad43-248df23457ee')","Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124","2-chloro-1,1,1,2-tetrafluoroEthane",C2HClF4,136.47,
"('ecoinvent-3.4-biosphere', '9b7e5cbf-e1eb-420d-ad43-248df23457ee')","Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124","2-chloro-1,1,1,2-tetrafluoroEthane",C2HClF4,136.47,
"('ecoinvent-3.4-biosphere', '9b7e5cbf-e1eb-420d-ad43-248df23457ee')","Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124","2-chloro-1,1,1,2-tetrafluoroEthane",C2HClF4,136.47,
"('ecoinvent-3.4-biosphere', 'c75dd699-08a5-4215-acf5-e618995e768f')","Benzene, pentachloro-",pentachloroBenzene,C6HCl5,250.3,
"('ecoinvent-3.4-biosphere', 'c75dd699-08a5-4215-acf5-e618995e768f')","Benzene, pentachloro-",pentachloroBenzene,C6HCl5,250.3,
"('ecoinvent-3.4-biosphere', 'c75dd699-08a5-4215-acf5-e618995e768f')","Benzene, pentachloro-",pentachloroBenzene,C6HCl5,250.3,
"('ecoinvent-3.4-biosphere', '48aa661d-be05-4c24-94fe-8d6feb3dcb31')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', '48aa661d-be05-4c24-94fe-8d6feb3dcb31')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', '48aa661d-be05-4c24-94fe-8d6feb3dcb31')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', 'eda28c96-8899-4d84-bf18-35c3f1de518e')","Molybdenum, 0.11% in sulfide, Mo 4.1E-2% and Cu 0.36% in crude ore, in ground",Molybdenum,Mo,95.95,-1.653204348388365e-13
"('ecoinvent-3.4-biosphere', 'eda28c96-8899-4d84-bf18-35c3f1de518e')","Molybdenum, 0.11% in sulfide, Mo 4.1E-2% and Cu 0.36% in crude ore, in ground",Molybdenum,Mo,95.95,-1.653204348388365e-13
"('ecoinvent-3.4-biosphere', 'eda28c96-8899-4d84-bf18-35c3f1de518e')","Molybdenum, 0.11% in sulfide, Mo 4.1E-2% and Cu 0.36% in crude ore, in ground",Molybdenum,Mo,95.95,-1.653204348388365e-13
"('ecoinvent-3.4-biosphere', 'b7d33401-f34b-4571-a10d-82f7b38b32ea')",Benzyl alcohol,Benzyl alcohol,C7H8O,108.14,
"('ecoinvent-3.4-biosphere', 'b7d33401-f34b-4571-a10d-82f7b38b32ea')",Benzyl alcohol,Benzyl alcohol,C7H8O,108.14,
"('ecoinvent-3.4-biosphere', 'b7d33401-f34b-4571-a10d-82f7b38b32ea')",Benzyl alcohol,Benzyl alcohol,C7H8O,108.14,
"('ecoinvent-3.4-biosphere', '85807a72-053a-48bf-8604-47b242211d1f')",Chlorimuron-ethyl,Chlorimuron-ethyl,C15H15ClN4O6S,414.8,
"('ecoinvent-3.4-biosphere', '85807a72-053a-48bf-8604-47b242211d1f')",Chlorimuron-ethyl,Chlorimuron-ethyl,C15H15ClN4O6S,414.8,
"('ecoinvent-3.4-biosphere', '85807a72-053a-48bf-8604-47b242211d1f')",Chlorimuron-ethyl,Chlorimuron-ethyl,C15H15ClN4O6S,414.8,
"('ecoinvent-3.4-biosphere', 'ed38a7d2-ffa5-4c28-9aea-dd9df0d1898b')",Chloroacetic acid,Chloroacetic acid,C2H3ClO2,94.5,
"('ecoinvent-3.4-biosphere', 'ed38a7d2-ffa5-4c28-9aea-dd9df0d1898b')",Chloroacetic acid,Chloroacetic acid,C2H3ClO2,94.5,
"('ecoinvent-3.4-biosphere', 'ed38a7d2-ffa5-4c28-9aea-dd9df0d1898b')",Chloroacetic acid,Chloroacetic acid,C2H3ClO2,94.5,
"('ecoinvent-3.4-biosphere', '45afb543-bc53-471e-8fc9-6ed3a5775071')",Bromine,Bromine,Br2,159.81,
"('ecoinvent-3.4-biosphere', '45afb543-bc53-471e-8fc9-6ed3a5775071')",Bromine,Bromine,Br2,159.81,
"('ecoinvent-3.4-biosphere', '45afb543-bc53-471e-8fc9-6ed3a5775071')",Bromine,Bromine,Br2,159.81,
"('ecoinvent-3.4-biosphere', '2e1396a2-b8e0-4f4a-89c7-11c4ee4733c1')","Ethene, trichloro-",trichloroEthene,C2HCl3,131.38,
"('ecoinvent-3.4-biosphere', '2e1396a2-b8e0-4f4a-89c7-11c4ee4733c1')","Ethene, trichloro-",trichloroEthene,C2HCl3,131.38,
"('ecoinvent-3.4-biosphere', '2e1396a2-b8e0-4f4a-89c7-11c4ee4733c1')","Ethene, trichloro-",trichloroEthene,C2HCl3,131.38,
"('ecoinvent-3.4-biosphere', 'ee2c5c6c-ff01-4151-8332-d4bf1508c759')",Methanol,Methanol,CH4O,32.042,
"('ecoinvent-3.4-biosphere', 'ee2c5c6c-ff01-4151-8332-d4bf1508c759')",Methanol,Methanol,CH4O,32.042,
"('ecoinvent-3.4-biosphere', 'ee2c5c6c-ff01-4151-8332-d4bf1508c759')",Methanol,Methanol,CH4O,32.042,
"('ecoinvent-3.4-biosphere', '7ae387da-8a0f-4931-97d4-49e93c0f5482')",Thallium,Thallium,Tl,204.383,
"('ecoinvent-3.4-biosphere', '7ae387da-8a0f-4931-97d4-49e93c0f5482')",Thallium,Thallium,Tl,204.383,
"('ecoinvent-3.4-biosphere', '7ae387da-8a0f-4931-97d4-49e93c0f5482')",Thallium,Thallium,Tl,204.383,
"('ecoinvent-3.4-biosphere', '5e2e1740-1bb9-4157-b816-6cb5aa006437')","Methane, trifluoro-, HFC-23",trifluoroMethane,CHF3,70.014,
"('ecoinvent-3.4-biosphere', '5e2e1740-1bb9-4157-b816-6cb5aa006437')","Methane, trifluoro-, HFC-23",trifluoroMethane,CHF3,70.014,
"('ecoinvent-3.4-biosphere', '5e2e1740-1bb9-4157-b816-6cb5aa006437')","Methane, trifluoro-, HFC-23",trifluoroMethane,CHF3,70.014,
"('ecoinvent-3.4-biosphere', '2e1ac281-307a-409d-9b75-abd4db38a1e0')","Ethane, 1,2-dichloro-","1,2-dichloroEthane",C2H4Cl2,98.96,
"('ecoinvent-3.4-biosphere', '2e1ac281-307a-409d-9b75-abd4db38a1e0')","Ethane, 1,2-dichloro-","1,2-dichloroEthane",C2H4Cl2,98.96,
"('ecoinvent-3.4-biosphere', '2e1ac281-307a-409d-9b75-abd4db38a1e0')","Ethane, 1,2-dichloro-","1,2-dichloroEthane",C2H4Cl2,98.96,
"('ecoinvent-3.4-biosphere', '0a0a8657-0cc0-4132-a31b-cb4b0a0f3f3a')",Propachlor,Propachlor,C11H14ClNO,211.69,
"('ecoinvent-3.4-biosphere', '0a0a8657-0cc0-4132-a31b-cb4b0a0f3f3a')",Propachlor,Propachlor,C11H14ClNO,211.69,
"('ecoinvent-3.4-biosphere', '0a0a8657-0cc0-4132-a31b-cb4b0a0f3f3a')",Propachlor,Propachlor,C11H14ClNO,211.69,
"('ecoinvent-3.4-biosphere', 'e6360e00-79a2-455e-ac9d-2e3159736771')",Iodide,Iodide,I-,126.9045,
"('ecoinvent-3.4-biosphere', 'e6360e00-79a2-455e-ac9d-2e3159736771')",Iodide,Iodide,I-,126.9045,
"('ecoinvent-3.4-biosphere', 'e6360e00-79a2-455e-ac9d-2e3159736771')",Iodide,Iodide,I-,126.9045,
"('ecoinvent-3.4-biosphere', 'db7fd21a-9bfc-4a23-992a-4efefeee99b7')",Chlorosulfonic acid,Chlorosulfonic acid,ClHO3S,116.53,
"('ecoinvent-3.4-biosphere', 'db7fd21a-9bfc-4a23-992a-4efefeee99b7')",Chlorosulfonic acid,Chlorosulfonic acid,ClHO3S,116.53,
"('ecoinvent-3.4-biosphere', 'db7fd21a-9bfc-4a23-992a-4efefeee99b7')",Chlorosulfonic acid,Chlorosulfonic acid,ClHO3S,116.53,
"('ecoinvent-3.4-biosphere', 'd7cadc9a-f42c-4711-a8e2-0b626c0a4c7a')","Olivine, in ground",Olivine,Fe2Mg8O20Si5,766.55,-0.0
"('ecoinvent-3.4-biosphere', 'd7cadc9a-f42c-4711-a8e2-0b626c0a4c7a')","Olivine, in ground",Olivine,Fe2Mg8O20Si5,766.55,-0.0
"('ecoinvent-3.4-biosphere', 'd7cadc9a-f42c-4711-a8e2-0b626c0a4c7a')","Olivine, in ground",Olivine,Fe2Mg8O20Si5,766.55,-0.0
"('ecoinvent-3.4-biosphere', '6be19c27-bbb9-4c2d-9831-fc7a035052a5')",Starane,Starane,C7H5Cl2FN2O3,255.03,
"('ecoinvent-3.4-biosphere', '6be19c27-bbb9-4c2d-9831-fc7a035052a5')",Starane,Starane,C7H5Cl2FN2O3,255.03,
"('ecoinvent-3.4-biosphere', '6be19c27-bbb9-4c2d-9831-fc7a035052a5')",Starane,Starane,C7H5Cl2FN2O3,255.03,
"('ecoinvent-3.4-biosphere', '826c7733-9b0a-4ec5-9f35-32294f9138e3')",Toluene,Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', '826c7733-9b0a-4ec5-9f35-32294f9138e3')",Toluene,Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', '826c7733-9b0a-4ec5-9f35-32294f9138e3')",Toluene,Toluene,C7H8,92.14,
"('ecoinvent-3.4-biosphere', '42411268-27a7-4276-9896-e47900fa0606')",Formate,Formate,CHO2-,45.017,
"('ecoinvent-3.4-biosphere', '42411268-27a7-4276-9896-e47900fa0606')",Formate,Formate,CHO2-,45.017,
"('ecoinvent-3.4-biosphere', '42411268-27a7-4276-9896-e47900fa0606')",Formate,Formate,CHO2-,45.017,
"('ecoinvent-3.4-biosphere', '51dfb4b5-5422-40b7-8692-1ca3559c0a8b')",Imazaquin,Imazaquin,C17H17N3O3,311.33,
"('ecoinvent-3.4-biosphere', '51dfb4b5-5422-40b7-8692-1ca3559c0a8b')",Imazaquin,Imazaquin,C17H17N3O3,311.33,
"('ecoinvent-3.4-biosphere', '51dfb4b5-5422-40b7-8692-1ca3559c0a8b')",Imazaquin,Imazaquin,C17H17N3O3,311.33,
"('ecoinvent-3.4-biosphere', '512a4c49-ad90-44b3-815b-59c4b9988f8a')",Methyl borate,Methyl borate,C3H9BO3,103.92,
"('ecoinvent-3.4-biosphere', '512a4c49-ad90-44b3-815b-59c4b9988f8a')",Methyl borate,Methyl borate,C3H9BO3,103.92,
"('ecoinvent-3.4-biosphere', '512a4c49-ad90-44b3-815b-59c4b9988f8a')",Methyl borate,Methyl borate,C3H9BO3,103.92,
"('ecoinvent-3.4-biosphere', 'c5de5e4d-85cf-4102-9ff1-5248d8928ba1')","1,4-Butanediol","1,4-Butanediol",C4H10O2,90.12,
"('ecoinvent-3.4-biosphere', 'c5de5e4d-85cf-4102-9ff1-5248d8928ba1')","1,4-Butanediol","1,4-Butanediol",C4H10O2,90.12,
"('ecoinvent-3.4-biosphere', 'c5de5e4d-85cf-4102-9ff1-5248d8928ba1')","1,4-Butanediol","1,4-Butanediol",C4H10O2,90.12,
"('ecoinvent-3.4-biosphere', '1c389e81-9f9d-4e52-a6e9-11cc6b73d90d')",Fluorine,Fluorine,F2,37.99680632,
"('ecoinvent-3.4-biosphere', '1c389e81-9f9d-4e52-a6e9-11cc6b73d90d')",Fluorine,Fluorine,F2,37.99680632,
"('ecoinvent-3.4-biosphere', '1c389e81-9f9d-4e52-a6e9-11cc6b73d90d')",Fluorine,Fluorine,F2,37.99680632,
"('ecoinvent-3.4-biosphere', 'd0caddde-f101-4d86-9beb-d46d2d430eb0')",o-Dichlorobenzene,o-Dichlorobenzene,C6H4Cl2,147.0,
"('ecoinvent-3.4-biosphere', 'd0caddde-f101-4d86-9beb-d46d2d430eb0')",o-Dichlorobenzene,o-Dichlorobenzene,C6H4Cl2,147.0,
"('ecoinvent-3.4-biosphere', 'd0caddde-f101-4d86-9beb-d46d2d430eb0')",o-Dichlorobenzene,o-Dichlorobenzene,C6H4Cl2,147.0,
"('ecoinvent-3.4-biosphere', '5933e933-9eaf-4f97-ae63-5eb1eea95e53')",Ethyl acetate,Ethyl acetate,C4H8O2,88.11,
"('ecoinvent-3.4-biosphere', '5933e933-9eaf-4f97-ae63-5eb1eea95e53')",Ethyl acetate,Ethyl acetate,C4H8O2,88.11,
"('ecoinvent-3.4-biosphere', '5933e933-9eaf-4f97-ae63-5eb1eea95e53')",Ethyl acetate,Ethyl acetate,C4H8O2,88.11,
